"","TCGA_barcode","TCGA_submitterID","Match_id"
"247","TCGA-HQ-A2OE-01A-11R-A206-07","TCGA-HQ-A2OE",NA
"248","TCGA-G2-AA3D-01A-11R-A39I-07","TCGA-G2-AA3D",NA
"249","TCGA-G2-A2EO-01A-11R-A180-07","TCGA-G2-A2EO",NA
"250","TCGA-CF-A47S-01A-11R-A23W-07","TCGA-CF-A47S",NA
"251","TCGA-DK-AA76-01A-11R-A39I-07","TCGA-DK-AA76",NA
"252","TCGA-FD-A3N6-01A-11R-A21D-07","TCGA-FD-A3N6",NA
"253","TCGA-UY-A8OB-01A-12R-A42T-07","TCGA-UY-A8OB",NA
"254","TCGA-BL-A3JM-01A-12R-A21D-07","TCGA-BL-A3JM",NA
"255","TCGA-G2-A2ES-01A-11R-A180-07","TCGA-G2-A2ES",NA
"256","TCGA-KQ-A41O-01A-12R-A352-07","TCGA-KQ-A41O",NA
"257","TCGA-BT-A2LD-01A-12R-A20F-07","TCGA-BT-A2LD",NA
"258","TCGA-E7-A7XN-01A-11R-A352-07","TCGA-E7-A7XN",NA
"259","TCGA-CF-A47Y-01A-11R-A23W-07","TCGA-CF-A47Y",NA
"260","TCGA-UY-A9PE-01A-11R-A38B-07","TCGA-UY-A9PE",NA
"261","TCGA-G2-AA3B-01A-11R-A39I-07","TCGA-G2-AA3B",NA
"262","TCGA-FD-A43N-01A-11R-A23W-07","TCGA-FD-A43N",NA
"264","TCGA-UY-A8OD-01A-11R-A36F-07","TCGA-UY-A8OD",NA
"265","TCGA-FD-A5BV-01A-11R-A26T-07","TCGA-FD-A5BV",NA
"266","TCGA-CF-A5UA-01A-11R-A28M-07","TCGA-CF-A5UA",NA
"267","TCGA-CF-A47X-01A-31R-A23W-07","TCGA-CF-A47X",NA
"268","TCGA-DK-A2HX-01A-12R-A18C-07","TCGA-DK-A2HX",NA
"269","TCGA-ZF-A9RF-01A-11R-A38B-07","TCGA-ZF-A9RF",NA
"270","TCGA-FD-A3SP-01A-31R-A22U-07","TCGA-FD-A3SP",NA
"271","TCGA-UY-A78O-01A-12R-A33J-07","TCGA-UY-A78O",NA
"272","TCGA-UY-A78N-01A-12R-A33J-07","TCGA-UY-A78N",NA
"273","TCGA-XF-A8HD-01A-11R-A36F-07","TCGA-XF-A8HD",NA
"274","TCGA-CF-A1HR-01A-11R-A13Y-07","TCGA-CF-A1HR",NA
"275","TCGA-BT-A20W-01A-21R-A14Y-07","TCGA-BT-A20W",NA
"276","TCGA-XF-A9T6-01A-11R-A42T-07","TCGA-XF-A9T6",NA
