"","TCGA_barcode","TCGA_submitterID","Match_id"
"176","TCGA-TQ-A7RG-01A-11R-A33Z-07","TCGA-TQ-A7RG",NA
"177","TCGA-HT-7470-01A-12R-2090-07","TCGA-HT-7470",NA
"178","TCGA-HT-7472-01A-11R-2027-07","TCGA-HT-7472",NA
"179","TCGA-HT-A619-01A-11R-A29R-07","TCGA-HT-A619",NA
"180","TCGA-HT-7880-01A-11R-2403-07","TCGA-HT-7880",NA
"181","TCGA-DB-A75P-01A-11R-A32Q-07","TCGA-DB-A75P",NA
"182","TCGA-S9-A6U1-01A-21R-A33Z-07","TCGA-S9-A6U1",NA
"183","TCGA-VM-A8CE-01A-11R-A36H-07","TCGA-VM-A8CE",NA
"184","TCGA-HT-A74K-01A-11R-A32Q-07","TCGA-HT-A74K",NA
"185","TCGA-DU-7011-01A-11R-2027-07","TCGA-DU-7011",NA
"186","TCGA-IK-8125-01A-11R-2256-07","TCGA-IK-8125",NA
"187","TCGA-FG-6692-01A-11R-1896-07","TCGA-FG-6692",NA
"188","TCGA-DU-6406-01A-11R-1708-07","TCGA-DU-6406",NA
"189","TCGA-DU-8165-01A-11R-2256-07","TCGA-DU-8165",NA
"190","TCGA-S9-A7J2-01A-11R-A34F-07","TCGA-S9-A7J2",NA
"191","TCGA-VV-A829-01A-21R-A36H-07","TCGA-VV-A829",NA
"192","TCGA-DU-8162-01A-21R-2256-07","TCGA-DU-8162",NA
"193","TCGA-DU-A7TA-01A-11R-A33Z-07","TCGA-DU-A7TA",NA
"194","TCGA-DB-5281-01A-01R-1470-07","TCGA-DB-5281",NA
"195","TCGA-DB-A4XA-01A-11R-A26U-07","TCGA-DB-A4XA",NA
"196","TCGA-FG-A60L-01A-12R-A31N-07","TCGA-FG-A60L",NA
"197","TCGA-QH-A65R-01A-21R-A31N-07","TCGA-QH-A65R",NA
"198","TCGA-DB-A64Q-01A-11R-A29R-07","TCGA-DB-A64Q",NA
"199","TCGA-FG-A60J-01A-11R-A28M-07","TCGA-FG-A60J",NA
"200","TCGA-P5-A72U-01A-31R-A32Q-07","TCGA-P5-A72U",NA
"201","TCGA-E1-A7Z6-01A-11R-A34R-07","TCGA-E1-A7Z6",NA
"202","TCGA-HT-A4DV-01A-11R-A26U-07","TCGA-HT-A4DV",NA
"203","TCGA-S9-A7R8-01A-11R-A34R-07","TCGA-S9-A7R8",NA
"204","TCGA-FG-6690-01A-11R-1896-07","TCGA-FG-6690",NA
"205","TCGA-QH-A6X4-01A-51R-A32Q-07","TCGA-QH-A6X4",NA
"206","TCGA-CS-6290-01A-11R-1708-07","TCGA-CS-6290",NA
"207","TCGA-DU-7299-01A-21R-2027-07","TCGA-DU-7299",NA
"208","TCGA-E1-A7YV-01A-11R-A34R-07","TCGA-E1-A7YV",NA
"209","TCGA-HW-7490-01A-11R-2027-07","TCGA-HW-7490",NA
